fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-02-28,37636000,426259000,1.21,,852034000,99572000,27334000,0.08829373690643481,,72238000,,1.998864540103552
2011-12-31,2012-02-28,34938000,415850000,1.11,,815078000,105269000,24988000,0.08401587110737045,,80281000,,1.9600288565588553
2012-12-31,2013-03-01,30977000,493511000,0.97,,663186000,34507000,37046000,0.06276861103399924,,-2539000,,1.343811992032599
2013-12-31,2014-02-26,17517000,544297000,0.55,,619109000,62631000,61844000,0.03218279725958438,,787000,,1.1374470188150954
2014-12-31,2015-02-27,41569000,509869000,1.3,,515736000,84196000,58224000,0.08152878484473462,,25972000,,1.011506877256707
2015-12-31,2016-02-26,57279000,498863000,1.79,,507009000,95937000,48622000,0.11481909863028526,,47315000,,1.0163291324471848
2016-12-31,2017-03-01,52733000,507523000,1.64,,752143000,80940000,71244000,0.10390268027261819,,9696000,,1.481988008425234
2017-12-31,2018-02-28,33111000,569768000,1.03,,788183000,64216000,85510000,0.05811312674632482,,-21294000,,1.3833402367279313
2018-12-31,2019-03-14,82891000,605249000,2.57,,809712000,132485000,81579000,0.13695355134828807,,50906000,,1.3378163367473552
2019-12-31,2020-02-28,132398000,698683000,4.1,,771679000,200352000,67358000,0.1894965241747688,,132994000,,1.1044765651948023
2020-12-31,2021-02-25,98589000,816066000,3.05,,730071000,140253000,41463000,0.1208100815375227,,98790000,,0.8946224937688864
2021-12-31,2022-02-25,118478000,873967000,3.65,,678459000,217475000,52793000,0.13556347093196883,,164682000,,0.7762981897485832
2022-12-31,2023-02-24,95762000,863049000,3.04,,774712000,128214000,93675000,0.11095777875879585,,34539000,,0.8976454407571297
2023-12-31,2024-02-26,111120000,961368000,3.55,,867694000,148056000,83560000,0.11558529096038146,,64496000,,0.902561766149903
2024-12-31,2025-02-26,87623000,943538000,2.8,,699749000,218441000,80249000,0.0928664240337962,,138192000,,0.7416224889723573
2025-12-31,2026-02-27,-57342000,726209000,-1.94,,986607000,152474000,69830000,-0.0789607399522727,,82644000,,1.3585717059414026
