fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2010-05-02,2012-07-12,13188000,63047000,1.01,,0.20917728044157533,
2011-05-01,2012-07-12,16164000,80341000,1.22,,0.20119241732116852,
2012-04-29,2012-07-12,13296000,89000000,1.03,12702806.0,0.1493932584269663,7.006326003876624
2011-07-31,2013-07-12,1820000,81351000,0.14,,0.022372189647330704,
2011-10-30,2013-07-12,6252000,84097000,0.49,,0.074342723283827,
2012-01-29,2013-07-12,1802000,85371000,0.14,,0.02110787035410151,
2012-07-29,2013-07-12,3524000,91831000,0.28,,0.0383748407400551,
2012-10-28,2013-07-12,8268000,95388000,0.67,,0.08667756950559818,
2013-01-27,2013-07-12,2823000,91966000,0.23,,0.03069612682948046,
2013-04-28,2013-07-12,18317000,95583000,1.47,12224894.0,0.1916344956739169,7.818718100950405
2013-07-28,2014-07-11,3230000,98585000,0.26,,0.03276360501090429,
2013-10-27,2014-07-11,3096000,101515000,0.25,,0.030497955967098457,
2014-01-26,2014-07-11,8381000,109443000,0.68,,0.07657867565764827,
2014-04-27,2014-07-11,17447000,111744000,1.41,12250030.0,0.15613366265750286,9.1219368442363
2014-08-03,2015-07-17,3344000,109147000,0.27,,0.03063758051068742,
2014-11-02,2015-07-17,3001000,111674000,0.24,,0.026872862080699177,
2015-02-01,2015-07-17,3812000,114972000,0.31,,0.033155898827540616,
2015-05-03,2015-07-17,15071000,119427000,1.21,12219121.0,0.12619424418263878,9.773779963386891
2015-08-02,2016-07-15,4701000,118725000,0.38,,0.039595704358812385,
2015-11-01,2016-07-15,3771000,122975000,0.3,,0.03066476926204513,
2016-01-31,2016-07-15,4862000,125074000,0.39,,0.03887298719158258,
2016-05-01,2016-07-15,16935000,128812000,1.36,12265489.0,0.13147067043443159,10.50198650865041
2016-07-31,2017-07-14,5313000,131435000,0.43,,0.0404230227869289,
2016-10-30,2017-07-14,4475000,135949000,0.36,,0.03291675554803639,
2017-01-29,2017-07-14,6347000,142314000,0.51,,0.04459856373933696,
2017-04-30,2017-07-14,22334000,148630000,1.78,12356631.0,0.15026576061360425,12.028359509966753
2017-07-30,2018-07-13,4984000,149677000,0.4,,0.03329836915491358,
2017-10-29,2018-07-13,3976000,153080000,0.32,,0.02597334726940162,
2018-01-28,2018-07-13,-748000,152182000,-0.06,,-0.004915167365391439,
2018-04-29,2018-07-13,20877000,163376000,1.65,12450276.0,0.12778498677896385,13.12227937758167
