fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-07,-39441,-49516,,,,-40666,,0.7965304144115034,,,,
2011-12-31,2012-03-07,-33380,4555,,,,-30346,,-7.32821075740944,,,,
2012-12-31,2013-02-28,-24621,-20066,,,,-24850,,1.2270008970397688,,,,
2013-12-31,2014-03-28,-161,-20227,,,,-21632,,0.007959657883027636,,,,
2014-12-31,2015-03-31,-33644,-3871,,,,-43164,,8.691294239214674,,,,
2017-12-31,2018-04-02,-9074813,19448185,-0.75,,32748445.0,-2740794,,-0.4666149051955234,,,,1.6838818121074024
2018-12-31,2019-03-26,-16897516,10759097,-0.82,,18878353.0,-2565495,,-1.5705329174000384,,,,1.7546410261009822
2019-12-31,2020-03-25,-5603975,10621547,-2.83,,14383605.0,-2453124,,-0.5276044064014404,,,,1.3541911550172494
2020-12-31,2021-04-01,-6864676,3415641,,,681250.0,-3888785,,-2.0097767886027835,,,,0.19945011785489167
2021-12-31,2022-03-31,-48976896,22305920,,,4413213.0,-11457671,189719.0,-2.1956904714084873,,-11647390.0,,0.19784940500100423
2022-12-31,2023-03-31,-18471333,14671924,-13.0,,3995973.0,-17146723,584165.0,-1.2589577890398014,,-17730888.0,,0.27235507762990047
2023-12-31,2024-03-26,-17291732,1956336,-8.09,,,-14094411,5180.0,-8.838835455668146,,-14099591.0,,
2024-12-31,2025-03-28,-9574987,1592807,-19.04,,,-7726139,,-6.011391838433658,,,,
2025-12-31,2026-03-27,-8771987,4177541,-36.24,,,-8141543,,-2.0997967464592207,,,,
