fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2010-12-31,2012-03-26,327757,352655,0.02,,0.9293984205526648,
2011-12-31,2012-03-26,864452,1163787,0.04,,0.7427922807180352,
2012-12-31,2013-03-06,870358,2281559,0.04,,0.38147512293129393,
2013-12-31,2014-03-04,-33560,3767611,,,-0.008907501331745766,
2014-12-31,2015-02-18,229095,6210166,0.01,,0.036890318229818655,
2015-12-31,2016-02-16,533917,6734452,0.02,,0.07928143225313655,
2016-12-31,2017-02-28,433171,9427678,0.02,,0.04594673258887289,
2017-12-31,2018-04-02,142314,9670876,0.01,,0.01471572999178151,
2018-12-31,2019-03-29,800736,10765809,0.03,,0.07437768959118632,
2019-12-31,2020-03-05,1345165,11949122,0.05,,0.11257437994189029,
2020-12-31,2021-02-18,1385000,12464000,0.22,,0.11112002567394096,
2021-12-31,2022-02-28,2961000,13749000,0.48,,0.21536111717215797,
2022-12-31,2023-02-23,1994000,12477000,0.33,,0.15981405786647432,
2023-12-31,2024-02-15,2152000,10819000,0.39,,0.19890932618541454,
2024-12-31,2025-02-20,2120000,9933000,0.4,,0.21342998087184134,
2025-12-31,2026-02-26,1536000,9305000,0.3,,0.16507254164427726,
