fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-03-15,-40763000,463785000,-2.17,,-0.08789201893118578,
2010-12-31,2012-03-15,6909000,454408000,0.48,,0.015204397809897713,
2011-12-31,2012-03-15,25252000,514467000,0.34,,0.049083809068414495,
2012-12-31,2013-03-15,45122000,552236000,1.41,,0.08170782056946668,
2013-12-31,2014-03-14,44530000,634923000,1.41,,0.07013448874902942,
2014-12-31,2015-02-27,60162000,726827000,1.65,,0.08277347979643024,
2015-12-31,2016-02-29,65384000,850509000,1.72,,0.07687631759334704,
2016-12-31,2017-03-01,81051000,901657000,1.98,,0.08989116704023814,
2017-12-31,2018-03-01,96070000,1303463000,2.12,,0.07370366477606193,
2018-12-31,2019-02-27,159139000,1408260000,3.22,,0.11300399074034624,
2019-12-31,2020-02-28,164460000,1786437000,3.19,,0.09206034133865341,
2020-12-31,2021-03-01,148600000,1875645000,2.74,,0.07922607956196402,
2021-12-31,2022-03-01,205531000,1912571000,3.81,,0.1074632000589782,
2022-12-31,2023-03-01,222089000,2034770000,3.81,,0.10914697975692585,
2023-12-31,2024-02-29,223786000,2247713000,3.73,,0.09956164332368056,
2024-12-31,2025-02-24,201402000,2304983000,3.41,,0.08737678325610211,
2025-12-31,2026-02-25,226001000,2466667000,3.88,,0.0916220146456737,
