fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2016-01-02,2018-03-01,69090000,457685000,1.22,,2114030000,128479000,18574000,0.15095535138796334,,109905000,,4.618962823776178
2016-12-31,2018-03-01,109425000,785657000,1.73,,2257848000,289661000,42418000,0.13927833647507754,,247243000,,2.8738342559157495
2017-12-30,2018-03-01,217463000,880819000,3.26,,2680219000,37799000,59802000,0.24688727195939233,,-22003000,,3.0428714639443517
2018-12-29,2019-02-26,172435000,900049000,2.6,,2154750000,209456000,41627000,0.19158401375925088,,167829000,,2.3940363246889893
2019-12-28,2020-02-26,76389000,812542000,1.17,,2415048000,46504000,42355000,0.09401237105281943,,4149000,,2.9722131286751945
2021-01-02,2021-03-02,131988000,831877000,2.04,,2935693000,281477000,26748000,0.15866287924777342,,254729000,,3.5289988784399617
2022-01-01,2022-03-01,67363000,920254000,1.02,,2908291000,93878000,43581000,0.07320044248653089,,50297000,,3.160313348271238
2022-12-31,2023-02-28,-11370000,868166000,-0.16,,2973443000,5963000,22286000,-0.013096573696735416,,-16323000,,3.4249705701444193
2023-12-30,2024-02-28,-66198000,835463000,-0.89,,2627827000,247759000,25689000,-0.07923510676116118,,222070000,,3.145354132977762
2024-12-28,2025-02-25,-251251000,524807000,-3.18,,2469245000,130914000,27263000,-0.47874933070633585,,103651000,,4.7050534768019485
2026-01-03,2026-03-03,-43257000,452925000,-0.54,,2381870000,101396000,30647000,-0.09550587845669813,,70749000,,5.2588618424683995
