fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2011-03-01,33341000,629122000,0.12,,4255111000,213645000.0,28200000.0,0.05299608025152514,,185445000.0,,6.763570499839459
2010-12-31,2011-03-01,200345000,908215000,0.63,,4055773000,616587000.0,68464000.0,0.22059204043095523,,548123000.0,,4.465652956623707
2011-12-31,2012-02-29,239162000,1151481000,0.74,,5801980000,361219000.0,147980000.0,0.20769947571866146,,213239000.0,,5.038711016508305
2012-12-31,2013-03-01,315555000,1539211000,0.97,,6127730000,291081000.0,150232000.0,0.20501087895031936,,140849000.0,,3.9810851143865267
2013-12-31,2014-03-03,316538000,1895785000,0.95,,5062408000,745108000.0,156358000.0,0.16696935570225527,,588750000.0,,2.6703492220900578
2014-12-31,2015-03-02,484503000,2259830000,1.45,,5345707000,,171242000.0,0.214397985689189,,,,2.365535018120832
2015-12-31,2016-02-29,547132000,2712652000,1.63,,8258873000,,139464000.0,0.20169634733832426,,,,3.0445751979981215
2016-12-31,2017-03-01,571973000,3014487000,1.69,,7722342000,616985000.0,191205000.0,0.189741405419894,,425780000.0,,2.5617433414043584
2017-12-31,2018-03-01,691479000,4019430000,2.03,,7404282000,894411000.0,178042000.0,0.17203409438651748,,716369000.0,,1.8421223904882036
2018-12-31,2019-03-01,1063219000,4938797000,3.1,,8446891000,1131249000.0,227803000.0,0.21527894343501058,,903446000.0,,1.7103134629748904
2019-12-31,2020-03-02,1282357000,6232693000,3.77,,9924084000,1223380000.0,293514000.0,0.20574685773870138,,929866000.0,,1.5922626062281586
2020-12-31,2021-02-24,751989000,7078326000,2.22,,10533483000,1830779000.0,266575000.0,0.10623825463817292,,1564204000.0,,1.4881319396704815
2021-12-31,2022-03-01,1836574000,8528193000,5.41,,12714374000,2364178000.0,209851000.0,0.21535324071582337,,2154327000.0,,1.490863773838139
2022-12-31,2023-02-27,1407370000,7853273000,4.29,,11907657000,1629088000.0,260140000.0,0.17920808305021357,,1368948000.0,,1.5162667845623092
2023-12-31,2024-02-20,986000000,8267000000,3.15,,13481000000,480000000.0,,0.1192693842990202,,,,1.6307003749848796
2024-12-31,2025-02-14,968000000,8411000000,3.14,,15191000000,1708000000.0,,0.11508738556652004,,,,1.8060872666745929
2025-12-31,2026-02-12,1157000000,8878000000,3.85,,21251000000,1559000000.0,,0.1303221446271683,,,,2.393669745438162
