fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-04-30,2012-07-30,6015000,71535000,0.72,,18296000,1879000,1953000,0.08408471377647306,,-74000,,0.2557629132592437
2012-04-30,2012-07-30,7374000,79132000,0.86,,27095000,2144000,1396000,0.09318606884698984,,748000,,0.342402567861295
2013-04-30,2013-07-29,3686000,82452000,0.43,,26457000,2833000,2250000,0.04470479794304565,,583000,,0.3208776015136079
2014-04-30,2014-07-29,4040000,88346000,0.46,,31115000,3642000,5405000,0.04572929164874471,,-1763000,,0.3521947796165078
2015-04-30,2015-07-29,2826000,91810000,0.32,,26015000,1882000,4157000,0.030780960679664526,,-2275000,,0.2833569327959917
2016-04-30,2016-07-29,1005000,93352000,0.11,,26862000,2923000,3437000,0.01076570400205673,,-514000,,0.2877495929385551
2017-04-30,2017-07-31,-4821000,89332000,-0.55,,23987000,3888000,5233000,-0.0539672233913939,,-1345000,,0.26851520171942866
2018-04-30,2018-07-30,-23777000,63262000,,,20322000,4533000,1418000,-0.37584964117479686,,3115000,,0.32123549682273717
2019-04-30,2019-07-26,-2529000,63089000,,,23682000,-97000,2767000,-0.040086227393047916,,-2864000,,0.37537447098543325
2020-04-30,2020-07-29,-10026000,54236000,,,37040000,-1407000,1483000,-0.18485876539567814,,-2890000,,0.6829412198539715
2021-04-30,2021-06-30,680000,55409000,,,30607000,12157000,1239000,0.012272374523994297,,10918000,,0.5523831868469021
2022-04-30,2022-07-14,-8663000,46688000,,,39192000,4036000,1860000,-0.18555089102124742,,2176000,,0.8394448252227553
2023-04-30,2023-07-27,-5501000,32886000,,,41610000,1175000,918000,-0.16727482819436842,,257000,,1.2652800583835067
2024-04-30,2024-08-02,5594000,39816000,0.59,,43437000,8708000,1492000,0.1404962829013462,,7216000,,1.0909433393610608
2025-04-30,2025-07-18,23686000,55620000,2.46,,38117000,-1428000,1808000,0.42585400934915496,,-3236000,,0.6853110391945343
2026-04-30,2026-07-17,-903000,56403000,-0.09,,34303000,1282000,2859000,-0.01600978671347269,,-1577000,,0.608176870024644
