fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2020-12-31,2022-03-31,-32821,-7821,-0.23,,582131,-1608,982000,4.196522183863956,,-983608,,
2021-12-31,2022-03-31,-11539665,-41147082,-0.51,,41931234,-2297949,8951000,0.2804491701258427,,-11248949,,
2022-12-31,2023-03-16,-50993000,391539000,-0.18,349714840.0,48900000,-46500000,14654000,-0.13023734544962315,1.119595039203941,-61154000,-0.17486818689192601,0.12489177323331775
2023-12-31,2024-02-27,-53400000,358950000,-0.17,354148173.0,47860000,-56412000,15763000,-0.14876723777684914,1.0135588077705542,-72175000,-0.20379887714400266,0.13333333333333333
2024-12-31,2025-02-28,-100185000,278310000,-0.31,361557285.0,51475000,-66086000,12206000,-0.35997628543710253,0.7697535398851112,-78292000,-0.21654106623795452,0.18495562502245697
2025-12-31,2026-03-04,-73040000,214755000,-0.22,365432329.0,57891000,-58362000,2858000,-0.3401084957276897,0.5876737851510669,-61220000,-0.1675275971546568,0.2695676468533911
