fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2011-02-25,-33000000,564000000,-0.21,,-0.05851063829787234,
2010-12-31,2011-02-25,134000000,883000000,0.83,,0.15175537938844846,
2011-12-31,2012-02-28,53000000,799000000,0.33,,0.06633291614518148,
2012-12-31,2013-03-04,146000000,1247000000,0.89,,0.11708099438652766,
2013-12-31,2014-02-27,443000000,1769000000,2.62,,0.250423968343697,
2014-12-31,2015-02-27,191000000,1871000000,1.12,,0.10208444681988242,
2015-12-31,2016-02-26,-178000000,720000000,-1.09,,-0.24722222222222223,
2016-12-31,2017-02-24,270000000,695000000,1.71,,0.38848920863309355,
2017-12-31,2018-02-26,232000000,719000000,0.97,,0.3226703755215577,
2018-12-31,2019-02-28,-88000000,395000000,-1.16,,-0.22278481012658227,
2019-12-31,2020-02-28,564000000,1104000000,3.36,,0.5108695652173914,
2020-12-31,2021-02-26,-79000000,1048000000,-0.86,,-0.07538167938931298,
2021-12-31,2022-02-25,97000000,1256000000,0.58,,0.07722929936305732,
2022-12-31,2023-02-27,60000000,1480000000,0.31,,0.04054054054054054,
2023-12-31,2024-03-14,-423000000,25000000,-3.12,,-16.92,
2024-12-31,2025-02-27,958000000,933000000,6.52,,1.0267952840300107,
2025-12-31,2026-02-26,62000000,948000000,0.3,,0.06540084388185655,
