fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2012-01-28,2014-04-04,-147866000,-743021000,-5.64,,,-38254000,,0.19900648837650617,,,,
2013-02-02,2014-04-04,-107709000,-561265000,-4.11,,,-26034000,,0.191904002565633,,,,
2014-02-01,2014-04-04,-27420000,33551000,-0.98,,,-20701000,,-0.8172632708414056,,,,
2015-01-31,2015-03-27,35723000,71969000,0.93,,,80266000,,0.4963664911281246,,,,
2016-01-30,2016-04-14,5099000,78502000,0.14,,,51628000,,0.06495375913989453,,,,
2017-01-28,2017-04-28,-162659000,-13981000,-3.5,,,-29714000,,11.6342893927473,,,,
2018-02-03,2018-04-25,58597000,74769000,7.7,,,-40372000,,0.7837071513595206,,,,
2019-02-02,2019-04-12,-2022000,74100000,-0.17,,,3575000,,-0.027287449392712552,,,,
2020-02-01,2020-06-11,30396000,130780000,2.55,,,16819000,,0.2324208594586328,,,,
2021-01-30,2021-04-30,-65649000,66207000,-5.58,,,-25071000,,-0.9915718881689247,,,,
2022-01-29,2022-04-29,-12704000,55780000,-1.07,,,-221000,,-0.2277518823951237,,,,
2023-01-28,2023-04-28,-38346000,20257000,-3.14,,,-19261000,,-1.8929752678086587,,,,
2024-02-03,2024-05-02,25446000,47153000,2.04,,,1640000,,0.5396475303798274,,,,
2025-02-01,2025-05-02,-19047000,41759000,-1.51,,,22059000,,-0.4561172441868819,,,,
2026-01-31,2026-04-16,6378000,50100000,0.49,,,2987000,,0.12730538922155687,,,,
