fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2010-02-25,2915000000,29081000000,3.58,,,5813000000,3581000000,0.10023726831952133,,2232000000,,
2010-12-31,2011-02-24,4530000000,32484000000,5.56,,,9349000000,3940000000,0.13945326930181012,,5409000000,,
2011-12-31,2012-02-23,6771000000,37620000000,8.32,,,12281000000,7518000000,0.1799840510366826,,4763000000,,
2012-12-31,2013-02-26,4598000000,40016000000,5.67,,,11312000000,10226000000,0.11490403838464615,,1086000000,,
2013-12-31,2014-03-03,5903000000,43126000000,7.32,,,12927000000,9037000000,0.13687798543801882,,3890000000,,
2014-12-31,2015-02-23,616000000,34959000000,0.79,,,11068000000,8930000000,0.017620641322692296,,2138000000,,
2017-12-31,2018-02-23,1311000000,-258000000,1.7,,,4996000000,3599000000,-5.0813953488372094,,1397000000,,
2018-12-31,2019-02-21,4131000000,-172000000,5.39,,,7669000000,4975000000,-24.017441860465116,,2694000000,,
2019-12-31,2020-02-28,-985000000,34232000000,-1.22,,,7375000000,6355000000,-0.028774246319233466,,1020000000,,
2020-12-31,2023-02-27,-14831000000,18573000000,-17.06,,,3955000000,2535000000,-0.7985247402142895,,1420000000,,
2021-12-31,2023-02-27,2322000000,20327000000,1.58,,,10434000000,2870000000,0.11423230186451518,,7564000000,,
2022-12-31,2023-02-27,13304000000,30085000000,12.4,,,16810000000,4497000000,0.4422137277713146,,12313000000,,
2023-12-31,2024-02-14,4696000000,30250000000,3.9,,,12308000000,6270000000,0.1552396694214876,,6038000000,,
