fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2012-06-30,2013-09-30,-3488905,5818192,,,1687290,-2447775.0,55057,-0.5996544974796294,,-2502832.0,,0.29000246124569284
2013-06-30,2013-09-30,-3856596,5366246,,,1689110,-3056267.0,6576,-0.7186767062113812,,-3062843.0,,0.3147656667249321
2014-06-30,2014-09-29,-5959122,23955768,,,2593487,,19029,-0.24875520584437116,,,,0.10826148424880389
2015-06-30,2015-09-14,-3681051,20782241,,,2221043,,133305,-0.17712483461239814,,,,0.10687216070682656
2016-06-30,2016-09-09,-4710808,16401053,,,1700797,-3884000.0,479215,-0.2872259482363724,,-4363215.0,,0.10370047581701004
2017-06-30,2017-09-28,-6162000,10602000,,,1667000,-5712000.0,549000,-0.5812110922467459,,-6261000.0,,0.1572344840596114
2018-06-30,2018-09-26,-6700000,5030000,,,2425000,-5712000.0,337000,-1.3320079522862822,,-6049000.0,,0.4821073558648111
2019-06-30,2019-09-27,-5144000,7680000,,,1742000,-5049000.0,444000,-0.6697916666666667,,-5493000.0,,0.22682291666666668
2020-06-30,2020-09-25,-3446000,5723000,,,2976000,-3641000.0,273000,-0.602131749082649,,-3914000.0,,0.5200069893412546
2021-06-30,2021-09-27,-3387000,67406000,,,3010000,-2837000.0,381000,-0.050247752425600097,,-3218000.0,,0.04465477850636442
2022-06-30,2022-09-28,-7272000,61277000,,,3162000,-7710000.0,266000,-0.11867421707981787,,-7976000.0,,0.051601742905168335
2022-12-31,2024-03-28,-10760000,54642000,,,3449000,-10401000.0,282000,-0.1969181215914498,,-10683000.0,,0.06311994436514037
2023-12-31,2024-03-28,-46508000,75179000,-1.74,,22712000,-36913000.0,1072000,-0.6186302025831681,,-37985000.0,,0.3021056412029955
2024-12-31,2025-03-26,-79279000,290668000,-1.23,,50433000,-18294000.0,54414000,-0.27274760207521986,,-72708000.0,,0.17350723161820358
2025-12-31,2026-03-16,-103121000,207031000,-1.4,,59941000,-82484000.0,12749000,-0.49809448826504243,,-95233000.0,,0.2895266892397757
