fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2011-02-25,99899000,1020506000,0.71,,0.09789163415011769,
2009-12-31,2011-02-25,127521000,1179434000,0.89,,0.10812050525930235,
2010-12-31,2011-02-25,169071000,1414161000,1.16,,0.11955569415363597,
2011-12-31,2012-02-27,210264000,1644085000,1.42,,0.12789119783952776,
2012-12-31,2013-03-01,261225000,1964094000,0.87,,0.13300025355201942,
2013-12-31,2014-03-03,311623000,2350745000,0.26,,0.13256350646284476,
2014-12-31,2015-03-02,381519000,2720657000,0.26,,0.14023046639102246,
2015-12-31,2016-02-25,423223000,3114682000,0.31,,0.13588000315923102,
2016-12-31,2017-02-27,463975000,3442949000,1.5,,0.13476092733293465,
2017-12-31,2018-02-28,533744000,4198169000,1.72,,0.12713733058388074,
2018-12-31,2019-03-01,480118000,4782298000,1.52,,0.10039483110420973,
2019-12-31,2020-02-27,541260000,5008876000,1.74,,0.10806017158340514,
2020-12-31,2021-02-26,638423000,5655718000,2.09,,0.11288098168968114,
2021-12-31,2022-02-25,1090873000,5771744000,3.66,,0.189002318883166,
2022-12-31,2023-02-23,1149000000,5453000000,4.13,,0.21070970108197323,
2023-12-31,2024-02-22,938000000,6167000000,3.49,,0.15209988649262202,
2024-12-31,2025-02-20,693000000,6017000000,2.62,,0.11517367458866545,
2025-12-31,2026-02-19,608000000,6537000000,2.35,,0.09300902554688695,
