fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2011-02-24,37211000,430566000,0.85,,0.08642345192142435,
2010-12-31,2011-02-24,29761000,518503000,0.56,,0.057397932123825705,
2011-12-31,2012-02-24,48821000,718331000,1.31,,0.06796448990785585,
2012-12-31,2013-02-22,105223000,914052000,2.56,,0.11511708305435576,
2018-12-31,2020-02-20,222899000,6149840000,1.93,,0.03624468278849531,
2019-12-31,2020-02-20,353811000,6068565000,3.07,,0.058302251026395864,
2020-12-31,2021-02-18,254962000,5871633000,2.19,,0.043422673045130714,
2021-12-31,2022-02-17,533791000,5965177000,4.61,,0.08948451990611511,
2022-12-31,2023-02-14,637436000,6005089000,5.48,,0.1061493010345059,
2023-12-31,2024-02-09,552806000,6094071000,4.71,,0.09071210361677769,
2024-12-31,2025-02-07,527543000,5942131000,4.49,,0.08878010262648198,
2025-12-31,2026-02-06,446909000,5662851000,3.78,,0.07891943475115273,
